,Ticker,Attribute,Recent
3615,ROP,Price/Book (mrq),4.23
3616,ROP,Enterprise Value/Revenue 3,9.27
3617,ROP,Enterprise Value/EBITDA 7,25.59
3618,ROST,Market Cap (intraday) 5,37.6B
3619,ROST,Enterprise Value 3,40.18B
3620,ROST,Trailing P/E,43.13
3621,ROST,Forward P/E 1,19.50
3622,ROST,PEG Ratio (5 yr expected) 1,0.29
3623,ROST,Price/Sales (ttm),2.17
3624,ROST,Price/Book (mrq),10.29
3625,ROST,Enterprise Value/Revenue 3,2.32
3626,ROST,Enterprise Value/EBITDA 7,16.17
3627,RSG,Market Cap (intraday) 5,38.71B
3628,RSG,Enterprise Value 3,47.9B
3629,RSG,Trailing P/E,34.64
3630,RSG,Forward P/E 1,27.38
3631,RSG,PEG Ratio (5 yr expected) 1,3.22
3632,RSG,Price/Sales (ttm),3.67
3633,RSG,Price/Book (mrq),4.42
3634,RSG,Enterprise Value/Revenue 3,4.54
3635,RSG,Enterprise Value/EBITDA 7,15.11
3636,RTX,Market Cap (intraday) 5,133.52B
3637,RTX,Enterprise Value 3,160.28B
3638,RTX,Trailing P/E,60.78
3639,RTX,Forward P/E 1,17.50
3640,RTX,PEG Ratio (5 yr expected) 1,0.85
3641,RTX,Price/Sales (ttm),2.14
3642,RTX,Price/Book (mrq),1.88
3643,RTX,Enterprise Value/Revenue 3,2.57
3644,RTX,Enterprise Value/EBITDA 7,17.49
3645,SBAC,Market Cap (intraday) 5,36.08B
3646,SBAC,Enterprise Value 3,52.92B
3647,SBAC,Trailing P/E,267.17
3648,SBAC,Forward P/E 1,83.53
3649,SBAC,PEG Ratio (5 yr expected) 1,0.66
3650,SBAC,Price/Sales (ttm),16.53
3651,SBAC,Price/Book (mrq),
3652,SBAC,Enterprise Value/Revenue 3,24.24
3653,SBAC,Enterprise Value/EBITDA 7,36.60
3654,SBUX,Market Cap (intraday) 5,130.59B
3655,SBUX,Enterprise Value 3,149.33B
3656,SBUX,Trailing P/E,45.86
3657,SBUX,Forward P/E 1,29.53
3658,SBUX,PEG Ratio (5 yr expected) 1,0.66
3659,SBUX,Price/Sales (ttm),4.82
3660,SBUX,Price/Book (mrq),
3661,SBUX,Enterprise Value/Revenue 3,5.51
3662,SBUX,Enterprise Value/EBITDA 7,27.21
3663,SCHW,Market Cap (intraday) 5,136.56B
3664,SCHW,Enterprise Value 3,114.56B
3665,SCHW,Trailing P/E,31.29
3666,SCHW,Forward P/E 1,21.42
3667,SCHW,PEG Ratio (5 yr expected) 1,1.09
3668,SCHW,Price/Sales (ttm),8.61
3669,SCHW,Price/Book (mrq),2.98
3670,SCHW,Enterprise Value/Revenue 3,7.22
3671,SCHW,Enterprise Value/EBITDA 7,
3672,SEE,Market Cap (intraday) 5,8.43B
3673,SEE,Enterprise Value 3,12.05B
3674,SEE,Trailing P/E,17.69
3675,SEE,Forward P/E 1,13.96
3676,SEE,PEG Ratio (5 yr expected) 1,1.82
3677,SEE,Price/Sales (ttm),1.63
3678,SEE,Price/Book (mrq),89.84
3679,SEE,Enterprise Value/Revenue 3,2.33
3680,SEE,Enterprise Value/EBITDA 7,12.06
3681,SHW,Market Cap (intraday) 5,76.12B
3682,SHW,Enterprise Value 3,87.22B
3683,SHW,Trailing P/E,36.20
3684,SHW,Forward P/E 1,28.09
3685,SHW,PEG Ratio (5 yr expected) 1,3.00
3686,SHW,Price/Sales (ttm),3.87
3687,SHW,Price/Book (mrq),26.75
3688,SHW,Enterprise Value/Revenue 3,4.44
3689,SHW,Enterprise Value/EBITDA 7,23.52
3690,SIVB,Market Cap (intraday) 5,38.07B
3691,SIVB,Enterprise Value 3,34.2B
3692,SIVB,Trailing P/E,18.53
3693,SIVB,Forward P/E 1,23.34
3694,SIVB,PEG Ratio (5 yr expected) 1,2.33
3695,SIVB,Price/Sales (ttm),7.34
3696,SIVB,Price/Book (mrq),3.69
3697,SIVB,Enterprise Value/Revenue 3,6.59
3698,SIVB,Enterprise Value/EBITDA 7,
3699,SJM,Market Cap (intraday) 5,13.13B
3700,SJM,Enterprise Value 3,17.72B
3701,SJM,Trailing P/E,16.97
3702,SJM,Forward P/E 1,13.64
3703,SJM,PEG Ratio (5 yr expected) 1,13.05
3704,SJM,Price/Sales (ttm),1.66
3705,SJM,Price/Book (mrq),1.61
3706,SJM,Enterprise Value/Revenue 3,2.25
3707,SJM,Enterprise Value/EBITDA 7,10.26
3708,SLB,Market Cap (intraday) 5,42.15B
3709,SLB,Enterprise Value 3,56.12B
3710,SLB,Trailing P/E,41.41
3711,SLB,Forward P/E 1,19.90
3712,SLB,PEG Ratio (5 yr expected) 1,0.80
3713,SLB,Price/Sales (ttm),1.95
3714,SLB,Price/Book (mrq),3.27
3715,SLB,Enterprise Value/Revenue 3,2.59
3716,SLB,Enterprise Value/EBITDA 7,13.66
3717,SNA,Market Cap (intraday) 5,11.55B
3718,SNA,Enterprise Value 3,12.21B
3719,SNA,Trailing P/E,14.90
3720,SNA,Forward P/E 1,14.58
3721,SNA,PEG Ratio (5 yr expected) 1,1.64
3722,SNA,Price/Sales (ttm),2.58
3723,SNA,Price/Book (mrq),2.88
3724,SNA,Enterprise Value/Revenue 3,2.73
3725,SNA,Enterprise Value/EBITDA 7,10.15
3726,SNPS,Market Cap (intraday) 5,44.44B
3727,SNPS,Enterprise Value 3,43.88B
3728,SNPS,Trailing P/E,60.74
3729,SNPS,Forward P/E 1,38.19
3730,SNPS,PEG Ratio (5 yr expected) 1,3.09
3731,SNPS,Price/Sales (ttm),10.90
3732,SNPS,Price/Book (mrq),8.63
3733,SNPS,Enterprise Value/Revenue 3,10.76
3734,SNPS,Enterprise Value/EBITDA 7,48.24
3735,SO,Market Cap (intraday) 5,65.68B
3736,SO,Enterprise Value 3,122.87B
3737,SO,Trailing P/E,20.90
3738,SO,Forward P/E 1,17.42
3739,SO,PEG Ratio (5 yr expected) 1,3.08
3740,SO,Price/Sales (ttm),3.01
3741,SO,Price/Book (mrq),2.32
3742,SO,Enterprise Value/Revenue 3,5.62
3743,SO,Enterprise Value/EBITDA 7,12.83
3744,SPG,Market Cap (intraday) 5,42.99B
3745,SPG,Enterprise Value 3,69.66B
3746,SPG,Trailing P/E,28.08
3747,SPG,Forward P/E 1,25.09
3748,SPG,PEG Ratio (5 yr expected) 1,2.87
3749,SPG,Price/Sales (ttm),9.18
3750,SPG,Price/Book (mrq),13.39
3751,SPG,Enterprise Value/Revenue 3,14.88
3752,SPG,Enterprise Value/EBITDA 7,20.71
3753,SPGI,Market Cap (intraday) 5,102.06B
3754,SPGI,Enterprise Value 3,105.32B
3755,SPGI,Trailing P/E,41.62
3756,SPGI,Forward P/E 1,29.72
3757,SPGI,PEG Ratio (5 yr expected) 1,3.66
3758,SPGI,Price/Sales (ttm),13.03
3759,SPGI,Price/Book (mrq),80.68
3760,SPGI,Enterprise Value/Revenue 3,13.44
3761,SPGI,Enterprise Value/EBITDA 7,24.03
3762,SRE,Market Cap (intraday) 5,39.98B
3763,SRE,Enterprise Value 3,67.28B
3764,SRE,Trailing P/E,18.47
3765,SRE,Forward P/E 1,14.80
3766,SRE,PEG Ratio (5 yr expected) 1,3.85
3767,SRE,Price/Sales (ttm),3.38
3768,SRE,Price/Book (mrq),1.68
3769,SRE,Enterprise Value/Revenue 3,5.80
3770,SRE,Enterprise Value/EBITDA 7,15.33
3771,STE,Market Cap (intraday) 5,20.59B
3772,STE,Enterprise Value 3,24.76B
3773,STE,Trailing P/E,44.61
3774,STE,Forward P/E 1,23.82
3775,STE,PEG Ratio (5 yr expected) 1,2.82
3776,STE,Price/Sales (ttm),6.04
3777,STE,Price/Book (mrq),4.54
3778,STE,Enterprise Value/Revenue 3,7.27
3779,STE,Enterprise Value/EBITDA 7,27.51
3780,STT,Market Cap (intraday) 5,30.49B
3781,STT,Enterprise Value 3,-72.21B
3782,STT,Trailing P/E,14.44
3783,STT,Forward P/E 1,10.47
3784,STT,PEG Ratio (5 yr expected) 1,0.83
3785,STT,Price/Sales (ttm),2.60
3786,STT,Price/Book (mrq),1.32
3787,STT,Enterprise Value/Revenue 3,-6.17
3788,STT,Enterprise Value/EBITDA 7,
3789,STX,Market Cap (intraday) 5,18.37B
3790,STX,Enterprise Value 3,23.59B
3791,STX,Trailing P/E,20.28
3792,STX,Forward P/E 1,9.15
3793,STX,PEG Ratio (5 yr expected) 1,0.75
3794,STX,Price/Sales (ttm),1.72
3795,STX,Price/Book (mrq),38.08
3796,STX,Enterprise Value/Revenue 3,2.21
3797,STX,Enterprise Value/EBITDA 7,12.43
3798,STZ,Market Cap (intraday) 5,40.78B
3799,STZ,Enterprise Value 3,50.7B
3800,STZ,Trailing P/E,20.49
3801,STZ,Forward P/E 1,18.02
3802,STZ,PEG Ratio (5 yr expected) 1,2.33
3803,STZ,Price/Sales (ttm),4.70
3804,STZ,Price/Book (mrq),3.01
3805,STZ,Enterprise Value/Revenue 3,5.84
3806,STZ,Enterprise Value/EBITDA 7,15.25
3807,SWK,Market Cap (intraday) 5,28.16B
3808,SWK,Enterprise Value 3,35.37B
3809,SWK,Trailing P/E,17.71
3810,SWK,Forward P/E 1,14.04
3811,SWK,PEG Ratio (5 yr expected) 1,1.15
3812,SWK,Price/Sales (ttm),1.68
3813,SWK,Price/Book (mrq),2.84
3814,SWK,Enterprise Value/Revenue 3,2.11
3815,SWK,Enterprise Value/EBITDA 7,10.65
3816,SWKS,Market Cap (intraday) 5,26.41B
3817,SWKS,Enterprise Value 3,25.16B
3818,SWKS,Trailing P/E,22.14
3819,SWKS,Forward P/E 1,13.91
3820,SWKS,PEG Ratio (5 yr expected) 1,1.04
3821,SWKS,Price/Sales (ttm),5.55
3822,SWKS,Price/Book (mrq),5.28
3823,SWKS,Enterprise Value/Revenue 3,5.29
3824,SWKS,Enterprise Value/EBITDA 7,13.41
3825,SYF,Market Cap (intraday) 5,28.71B
3826,SYF,Enterprise Value 3,31.65B
3827,SYF,Trailing P/E,13.88
3828,SYF,Forward P/E 1,9.01
3829,SYF,PEG Ratio (5 yr expected) 1,0.19
3830,SYF,Price/Sales (ttm),3.48
3831,SYF,Price/Book (mrq),2.10
3832,SYF,Enterprise Value/Revenue 3,3.83
3833,SYF,Enterprise Value/EBITDA 7,
3834,SYK,Market Cap (intraday) 5,98.04B
3835,SYK,Enterprise Value 3,109.81B
3836,SYK,Trailing P/E,47.64
3837,SYK,Forward P/E 1,24.85
3838,SYK,PEG Ratio (5 yr expected) 1,2.23
3839,SYK,Price/Sales (ttm),6.03
3840,SYK,Price/Book (mrq),7.09
3841,SYK,Enterprise Value/Revenue 3,6.76
3842,SYK,Enterprise Value/EBITDA 7,23.75
3843,SYY,Market Cap (intraday) 5,41.3B
3844,SYY,Enterprise Value 3,46.18B
3845,SYY,Trailing P/E,
3846,SYY,Forward P/E 1,18.95
3847,SYY,PEG Ratio (5 yr expected) 1,0.42
3848,SYY,Price/Sales (ttm),0.94
3849,SYY,Price/Book (mrq),29.58
3850,SYY,Enterprise Value/Revenue 3,1.05
3851,SYY,Enterprise Value/EBITDA 7,31.85
3852,T,Market Cap (intraday) 5,192.95B
3853,T,Enterprise Value 3,408.93B
3854,T,Trailing P/E,
3855,T,Forward P/E 1,8.44
3856,T,PEG Ratio (5 yr expected) 1,3.13
3857,T,Price/Sales (ttm),1.10
3858,T,Price/Book (mrq),1.19
3859,T,Enterprise Value/Revenue 3,2.32
3860,T,Enterprise Value/EBITDA 7,7.74
3861,TAP,Market Cap (intraday) 5,10.1B
3862,TAP,Enterprise Value 3,17.81B
3863,TAP,Trailing P/E,
3864,TAP,Forward P/E 1,10.85
3865,TAP,PEG Ratio (5 yr expected) 1,2.97
3866,TAP,Price/Sales (ttm),1.02
3867,TAP,Price/Book (mrq),0.78
3868,TAP,Enterprise Value/Revenue 3,1.80
3869,TAP,Enterprise Value/EBITDA 7,7.57
3870,TDG,Market Cap (intraday) 5,35.1B
3871,TDG,Enterprise Value 3,51.41B
3872,TDG,Trailing P/E,235.46
3873,TDG,Forward P/E 1,37.35
3874,TDG,PEG Ratio (5 yr expected) 1,4.06
3875,TDG,Price/Sales (ttm),7.48
3876,TDG,Price/Book (mrq),
3877,TDG,Enterprise Value/Revenue 3,10.96
3878,TDG,Enterprise Value/EBITDA 7,27.97
3879,TDY,Market Cap (intraday) 5,19.93B
3880,TDY,Enterprise Value 3,24.42B
3881,TDY,Trailing P/E,44.75
3882,TDY,Forward P/E 1,24.82
3883,TDY,PEG Ratio (5 yr expected) 1,1.61
3884,TDY,Price/Sales (ttm),5.72
3885,TDY,Price/Book (mrq),4.74
3886,TDY,Enterprise Value/Revenue 3,7.01
3887,TDY,Enterprise Value/EBITDA 7,30.17
3888,TECH,Market Cap (intraday) 5,18.71B
3889,TECH,Enterprise Value 3,21.26B
3890,TECH,Trailing P/E,137.44
3891,TECH,Forward P/E 1,53.23
3892,TECH,PEG Ratio (5 yr expected) 1,4.39
3893,TECH,Price/Sales (ttm),20.10
3894,TECH,Price/Book (mrq),12.04
3895,TECH,Enterprise Value/Revenue 3,22.84
3896,TECH,Enterprise Value/EBITDA 7,71.51
3897,TEL,Market Cap (intraday) 5,46.73B
3898,TEL,Enterprise Value 3,50.05B
3899,TEL,Trailing P/E,27.87
3900,TEL,Forward P/E 1,20.27
3901,TEL,PEG Ratio (5 yr expected) 1,1.79
3902,TEL,Price/Sales (ttm),3.25
3903,TEL,Price/Book (mrq),4.66
3904,TEL,Enterprise Value/Revenue 3,3.48
3905,TEL,Enterprise Value/EBITDA 7,15.43
3906,TER,Market Cap (intraday) 5,17.94B
3907,TER,Enterprise Value 3,17.25B
3908,TER,Trailing P/E,24.53
3909,TER,Forward P/E 1,17.83
3910,TER,PEG Ratio (5 yr expected) 1,1.49
3911,TER,Price/Sales (ttm),5.21
3912,TER,Price/Book (mrq),7.16
3913,TER,Enterprise Value/Revenue 3,5.01
3914,TER,Enterprise Value/EBITDA 7,14.48
3915,TFC,Market Cap (intraday) 5,79.82B
3916,TFC,Enterprise Value 3,89.36B
3917,TFC,Trailing P/E,
3918,TFC,Forward P/E 1,12.01
3919,TFC,PEG Ratio (5 yr expected) 1,1.23
3920,TFC,Price/Sales (ttm),3.60
3921,TFC,Price/Book (mrq),
3922,TFC,Enterprise Value/Revenue 3,4.04
3923,TFC,Enterprise Value/EBITDA 7,
3924,TFX,Market Cap (intraday) 5,17.33B
3925,TFX,Enterprise Value 3,19.63B
3926,TFX,Trailing P/E,62.93
3927,TFX,Forward P/E 1,25.57
3928,TFX,PEG Ratio (5 yr expected) 1,2.83
3929,TFX,Price/Sales (ttm),6.45
3930,TFX,Price/Book (mrq),5.00
3931,TFX,Enterprise Value/Revenue 3,7.30
3932,TFX,Enterprise Value/EBITDA 7,26.50
3933,TGT,Market Cap (intraday) 5,111.86B
3934,TGT,Enterprise Value 3,127.26B
3935,TGT,Trailing P/E,18.46
3936,TGT,Forward P/E 1,17.51
3937,TGT,PEG Ratio (5 yr expected) 1,1.43
3938,TGT,Price/Sales (ttm),1.11
3939,TGT,Price/Book (mrq),7.50
3940,TGT,Enterprise Value/Revenue 3,1.27
3941,TGT,Enterprise Value/EBITDA 7,11.53
3942,TJX,Market Cap (intraday) 5,76.81B
3943,TJX,Enterprise Value 3,89.29B
3944,TJX,Trailing P/E,51.51
3945,TJX,Forward P/E 1,18.78
3946,TJX,PEG Ratio (5 yr expected) 1,0.19
3947,TJX,Price/Sales (ttm),2.03
3948,TJX,Price/Book (mrq),12.51
3949,TJX,Enterprise Value/Revenue 3,2.36
3950,TJX,Enterprise Value/EBITDA 7,29.54
3951,TMO,Market Cap (intraday) 5,223.11B
3952,TMO,Enterprise Value 3,236.76B
3953,TMO,Trailing P/E,28.57
3954,TMO,Forward P/E 1,26.66
3955,TMO,PEG Ratio (5 yr expected) 1,2.13
3956,TMO,Price/Sales (ttm),5.83
3957,TMO,Price/Book (mrq),6.06
3958,TMO,Enterprise Value/Revenue 3,6.19
3959,TMO,Enterprise Value/EBITDA 7,17.79
3960,TMUS,Market Cap (intraday) 5,154.17B
3961,TMUS,Enterprise Value 3,259.4B
3962,TMUS,Trailing P/E,46.71
3963,TMUS,Forward P/E 1,34.93
3964,TMUS,PEG Ratio (5 yr expected) 1,1.44
3965,TMUS,Price/Sales (ttm),1.94
3966,TMUS,Price/Book (mrq),2.29
3967,TMUS,Enterprise Value/Revenue 3,3.27
3968,TMUS,Enterprise Value/EBITDA 7,9.56
3969,TPR,Market Cap (intraday) 5,10.45B
3970,TPR,Enterprise Value 3,12.59B
3971,TPR,Trailing P/E,12.73
3972,TPR,Forward P/E 1,10.09
3973,TPR,PEG Ratio (5 yr expected) 1,1.37
3974,TPR,Price/Sales (ttm),1.82
3975,TPR,Price/Book (mrq),3.47
3976,TPR,Enterprise Value/Revenue 3,2.19
3977,TPR,Enterprise Value/EBITDA 7,9.58
3978,TRMB,Market Cap (intraday) 5,20.36B
3979,TRMB,Enterprise Value 3,21.7B
3980,TRMB,Trailing P/E,46.35
3981,TRMB,Forward P/E 1,27.41
3982,TRMB,PEG Ratio (5 yr expected) 1,3.61
3983,TRMB,Price/Sales (ttm),5.89
3984,TRMB,Price/Book (mrq),5.32
3985,TRMB,Enterprise Value/Revenue 3,6.28
3986,TRMB,Enterprise Value/EBITDA 7,29.20
3987,TROW,Market Cap (intraday) 5,43.67B
3988,TROW,Enterprise Value 3,41.77B
3989,TROW,Trailing P/E,16.35
3990,TROW,Forward P/E 1,14.43
3991,TROW,PEG Ratio (5 yr expected) 1,1.09
3992,TROW,Price/Sales (ttm),6.16
3993,TROW,Price/Book (mrq),5.53
3994,TROW,Enterprise Value/Revenue 3,5.90
3995,TROW,Enterprise Value/EBITDA 7,11.83
3996,TRV,Market Cap (intraday) 5,38.21B
3997,TRV,Enterprise Value 3,40.21B
3998,TRV,Trailing P/E,13.74
3999,TRV,Forward P/E 1,12.24
4000,TRV,PEG Ratio (5 yr expected) 1,1.60
4001,TRV,Price/Sales (ttm),1.13
4002,TRV,Price/Book (mrq),1.35
4003,TRV,Enterprise Value/Revenue 3,1.19
4004,TRV,Enterprise Value/EBITDA 7,6.95
4005,TSCO,Market Cap (intraday) 5,22.57B
4006,TSCO,Enterprise Value 3,25.85B
4007,TSCO,Trailing P/E,27.12
4008,TSCO,Forward P/E 1,24.02
4009,TSCO,PEG Ratio (5 yr expected) 1,2.76
4010,TSCO,Price/Sales (ttm),1.90
4011,TSCO,Price/Book (mrq),12.22
4012,TSCO,Enterprise Value/Revenue 3,2.18
4013,TSCO,Enterprise Value/EBITDA 7,15.93
4014,TSLA,Market Cap (intraday) 5,750.95B
4015,TSLA,Enterprise Value 3,769.18B
4016,TSLA,Trailing P/E,781.10
4017,TSLA,Forward P/E 1,107.97
4018,TSLA,PEG Ratio (5 yr expected) 1,2.48
4019,TSLA,Price/Sales (ttm),20.89
4020,TSLA,Price/Book (mrq),30.93
4021,TSLA,Enterprise Value/Revenue 3,18.37
4022,TSLA,Enterprise Value/EBITDA 7,133.75
4023,TSN,Market Cap (intraday) 5,28.43B
4024,TSN,Enterprise Value 3,37.44B
4025,TSN,Trailing P/E,12.13
4026,TSN,Forward P/E 1,11.18
4027,TSN,PEG Ratio (5 yr expected) 1,1.35
4028,TSN,Price/Sales (ttm),0.62
4029,TSN,Price/Book (mrq),1.72
4030,TSN,Enterprise Value/Revenue 3,0.82
4031,TSN,Enterprise Value/EBITDA 7,7.28
4032,TT,Market Cap (intraday) 5,41.94B
4033,TT,Enterprise Value 3,48.88B
4034,TT,Trailing P/E,
4035,TT,Forward P/E 1,24.98
4036,TT,PEG Ratio (5 yr expected) 1,1.58
4037,TT,Price/Sales (ttm),3.10
4038,TT,Price/Book (mrq),
4039,TT,Enterprise Value/Revenue 3,3.62
4040,TT,Enterprise Value/EBITDA 7,22.07
4041,TTWO,Market Cap (intraday) 5,19.14B
4042,TTWO,Enterprise Value 3,15.57B
4043,TTWO,Trailing P/E,32.37
4044,TTWO,Forward P/E 1,25.04
4045,TTWO,PEG Ratio (5 yr expected) 1,2.90
4046,TTWO,Price/Sales (ttm),5.71
4047,TTWO,Price/Book (mrq),5.03
4048,TTWO,Enterprise Value/Revenue 3,4.64
4049,TTWO,Enterprise Value/EBITDA 7,18.32
4050,TWTR,Market Cap (intraday) 5,48.88B
4051,TWTR,Enterprise Value 3,49.31B
4052,TWTR,Trailing P/E,
4053,TWTR,Forward P/E 1,51.46
4054,TWTR,PEG Ratio (5 yr expected) 1,1.75
4055,TWTR,Price/Sales (ttm),10.98
4056,TWTR,Price/Book (mrq),6.30
4057,TWTR,Enterprise Value/Revenue 3,11.08
4058,TWTR,Enterprise Value/EBITDA 7,52.05
4059,TXN,Market Cap (intraday) 5,177.56B
4060,TXN,Enterprise Value 3,177.85B
4061,TXN,Trailing P/E,26.82
4062,TXN,Forward P/E 1,23.48
4063,TXN,PEG Ratio (5 yr expected) 1,2.40
4064,TXN,Price/Sales (ttm),10.59
4065,TXN,Price/Book (mrq),15.92
4066,TXN,Enterprise Value/Revenue 3,10.61
4067,TXN,Enterprise Value/EBITDA 7,21.43
4068,TXT,Market Cap (intraday) 5,15.91B
4069,TXT,Enterprise Value 3,18.16B
4070,TXT,Trailing P/E,37.52
4071,TXT,Forward P/E 1,17.89
4072,TXT,PEG Ratio (5 yr expected) 1,0.80
4073,TXT,Price/Sales (ttm),1.28
4074,TXT,Price/Book (mrq),2.66
4075,TXT,Enterprise Value/Revenue 3,1.46
4076,TXT,Enterprise Value/EBITDA 7,14.03
4077,TYL,Market Cap (intraday) 5,18.73B
4078,TYL,Enterprise Value 3,20.06B
4079,TYL,Trailing P/E,104.32
4080,TYL,Forward P/E 1,58.21
4081,TYL,PEG Ratio (5 yr expected) 1,7.19
4082,TYL,Price/Sales (ttm),16.51
4083,TYL,Price/Book (mrq),8.91
4084,TYL,Enterprise Value/Revenue 3,15.82
4085,TYL,Enterprise Value/EBITDA 7,77.77
4086,UA,Market Cap (intraday) 5,8.74B
4087,UA,Enterprise Value 3,9.1B
4088,UA,Trailing P/E,69.19
4089,UA,Forward P/E 1,29.75
4090,UA,PEG Ratio (5 yr expected) 1,1.78
4091,UA,Price/Sales (ttm),1.60
4092,UA,Price/Book (mrq),4.61
4093,UA,Enterprise Value/Revenue 3,1.67
4094,UA,Enterprise Value/EBITDA 7,14.34
4095,UAA,Market Cap (intraday) 5,8.78B
4096,UAA,Enterprise Value 3,10.43B
4097,UAA,Trailing P/E,79.59
4098,UAA,Forward P/E 1,33.12
4099,UAA,PEG Ratio (5 yr expected) 1,1.48
4100,UAA,Price/Sales (ttm),1.61
4101,UAA,Price/Book (mrq),5.30
4102,UAA,Enterprise Value/Revenue 3,1.91
4103,UAA,Enterprise Value/EBITDA 7,16.42
4104,UAL,Market Cap (intraday) 5,16.06B
4105,UAL,Enterprise Value 3,36.49B
4106,UAL,Trailing P/E,
4107,UAL,Forward P/E 1,13.56
4108,UAL,PEG Ratio (5 yr expected) 1,0.03
4109,UAL,Price/Sales (ttm),1.10
4110,UAL,Price/Book (mrq),3.09
4111,UAL,Enterprise Value/Revenue 3,2.50
4112,UAL,Enterprise Value/EBITDA 7,-5.39
4113,UDR,Market Cap (intraday) 5,15.65B
4114,UDR,Enterprise Value 3,22.71B
4115,UDR,Trailing P/E,268.93
4116,UDR,Forward P/E 1,219.62
4117,UDR,PEG Ratio (5 yr expected) 1,-12.47
4118,UDR,Price/Sales (ttm),12.54
4119,UDR,Price/Book (mrq),5.29
4120,UDR,Enterprise Value/Revenue 3,18.21
4121,UDR,Enterprise Value/EBITDA 7,30.59
4122,UHS,Market Cap (intraday) 5,11.16B
4123,UHS,Enterprise Value 3,14.94B
4124,UHS,Trailing P/E,11.11
4125,UHS,Forward P/E 1,10.40
4126,UHS,PEG Ratio (5 yr expected) 1,1.58
4127,UHS,Price/Sales (ttm),0.91
4128,UHS,Price/Book (mrq),1.68
4129,UHS,Enterprise Value/Revenue 3,1.22
4130,UHS,Enterprise Value/EBITDA 7,7.38
4131,ULTA,Market Cap (intraday) 5,20.18B
4132,ULTA,Enterprise Value 3,21.4B
4133,ULTA,Trailing P/E,28.65
4134,ULTA,Forward P/E 1,22.41
4135,ULTA,PEG Ratio (5 yr expected) 1,0.45
4136,ULTA,Price/Sales (ttm),2.64
4137,ULTA,Price/Book (mrq),10.75
4138,ULTA,Enterprise Value/Revenue 3,2.80
4139,ULTA,Enterprise Value/EBITDA 7,15.32
4140,UNH,Market Cap (intraday) 5,367.86B
4141,UNH,Enterprise Value 3,423.65B
4142,UNH,Trailing P/E,22.16
4143,UNH,Forward P/E 1,18.06
4144,UNH,PEG Ratio (5 yr expected) 1,1.74
4145,UNH,Price/Sales (ttm),1.35
4146,UNH,Price/Book (mrq),5.54
4147,UNH,Enterprise Value/Revenue 3,1.56
4148,UNH,Enterprise Value/EBITDA 7,18.37
4149,UNP,Market Cap (intraday) 5,137.2B
4150,UNP,Enterprise Value 3,166.13B
4151,UNP,Trailing P/E,23.97
4152,UNP,Forward P/E 1,18.73
4153,UNP,PEG Ratio (5 yr expected) 1,1.40
4154,UNP,Price/Sales (ttm),6.67
4155,UNP,Price/Book (mrq),9.60
4156,UNP,Enterprise Value/Revenue 3,8.08
4157,UNP,Enterprise Value/EBITDA 7,15.45
4158,UPS,Market Cap (intraday) 5,156.82B
4159,UPS,Enterprise Value 3,172.76B
4160,UPS,Trailing P/E,30.21
4161,UPS,Forward P/E 1,15.28
4162,UPS,PEG Ratio (5 yr expected) 1,1.11
4163,UPS,Price/Sales (ttm),1.70
4164,UPS,Price/Book (mrq),14.44
4165,UPS,Enterprise Value/Revenue 3,1.87
4166,UPS,Enterprise Value/EBITDA 7,16.79
4167,URI,Market Cap (intraday) 5,24.92B
4168,URI,Enterprise Value 3,36.45B
4169,URI,Trailing P/E,27.14
4170,URI,Forward P/E 1,13.90
4171,URI,PEG Ratio (5 yr expected) 1,0.98
4172,URI,Price/Sales (ttm),2.83
4173,URI,Price/Book (mrq),5.25
4174,URI,Enterprise Value/Revenue 3,4.14
4175,URI,Enterprise Value/EBITDA 7,15.47
4176,USB,Market Cap (intraday) 5,90.82B
4177,USB,Enterprise Value 3,98.84B
4178,USB,Trailing P/E,16.01
4179,USB,Forward P/E 1,13.45
4180,USB,PEG Ratio (5 yr expected) 1,0.93
4181,USB,Price/Sales (ttm),4.01
4182,USB,Price/Book (mrq),1.99
4183,USB,Enterprise Value/Revenue 3,4.37
4184,USB,Enterprise Value/EBITDA 7,
4185,V,Market Cap (intraday) 5,492.82B
4186,V,Enterprise Value 3,481.8B
4187,V,Trailing P/E,46.29
4188,V,Forward P/E 1,30.85
4189,V,PEG Ratio (5 yr expected) 1,1.95
4190,V,Price/Sales (ttm),21.76
4191,V,Price/Book (mrq),13.74
4192,V,Enterprise Value/Revenue 3,21.27
4193,V,Enterprise Value/EBITDA 7,31.15
4194,VFC,Market Cap (intraday) 5,26.19B
4195,VFC,Enterprise Value 3,31.54B
4196,VFC,Trailing P/E,25.73
4197,VFC,Forward P/E 1,17.65
4198,VFC,PEG Ratio (5 yr expected) 1,0.49
4199,VFC,Price/Sales (ttm),2.53
4200,VFC,Price/Book (mrq),8.00
4201,VFC,Enterprise Value/Revenue 3,3.05
4202,VFC,Enterprise Value/EBITDA 7,23.22
4203,VIAC,Market Cap (intraday) 5,25.13B
4204,VIAC,Enterprise Value 3,42.31B
4205,VIAC,Trailing P/E,
4206,VIAC,Forward P/E 1,9.57
4207,VIAC,PEG Ratio (5 yr expected) 1,-3.54
4208,VIAC,Price/Sales (ttm),0.96
4209,VIAC,Price/Book (mrq),
4210,VIAC,Enterprise Value/Revenue 3,1.62
4211,VIAC,Enterprise Value/EBITDA 7,8.00
